OG0006753	GO:0008234
OG0029543	GO:0003924;GO:0005525
OG0012911	GO:0007155;GO:0030246
OG0014019	GO:0006486;GO:0008378;GO:0016020
OG0004906	GO:0003333;GO:0015171;GO:0016020
OG0002692	GO:0003676
OG0003868	GO:0004672;GO:0006468;GO:0004713
OG0009483	GO:0004252;GO:0006508
OG0018833	GO:0005515
OG0004627	GO:0003677;GO:0003700;GO:0006355
OG0003627	GO:0004017;GO:0005524;GO:0006139;GO:0019205;GO:0016776
OG0007928	GO:0008376;GO:0032580
OG0026516	GO:0008152;GO:0016747;GO:0003824
OG0023769	GO:0003676;GO:0004842
OG0018271	GO:0006488
OG0011398	GO:0016021;GO:0022857;GO:0055085
OG0010688	GO:0005515;GO:0046872;GO:0005622;GO:0008270
OG0032659	GO:0005515
OG0031617	GO:0005488
OG0011623	GO:0004713;GO:0006468;GO:0004672
OG0035705	GO:0016020;GO:0030001;GO:0046873;GO:0055085
OG0005080	GO:0003824;GO:0008152;GO:0008484
OG0020535	GO:0016020;GO:0005044
OG0011892	GO:0003824
OG0020707	GO:0045454
OG0023737	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015935
OG0022370	GO:0005509
OG0007253	GO:0005516;GO:0031514
OG0004913	GO:0003677
OG0006727	GO:0005524
OG0010732	GO:0006351;GO:0006355;GO:0003677
OG0029486	GO:0004930;GO:0007186;GO:0016021
OG0026393	GO:0005509
OG0034635	GO:0005525
OG0032850	GO:0005515;GO:0006396;GO:0005634;GO:0006397
OG0023350	GO:0003824;GO:0008152;GO:0048037
OG0004097	GO:0004345;GO:0006006;GO:0055114;GO:0050661
OG0023076	GO:0004252;GO:0006508
OG0017859	GO:0005515
OG0014565	GO:0042407;GO:0061617
OG0022363	GO:0005509;GO:0005783;GO:0006457;GO:0051082;GO:0005515
OG0002810	GO:0004930;GO:0007186;GO:0016021
OG0025575	GO:0006508;GO:0008233
OG0021039	GO:0016616;GO:0055114;GO:0004449;GO:0006099
OG0029897	GO:0008289
OG0013643	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0028934	GO:0004852;GO:0033014
OG0036836	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0006213	GO:0003677;GO:0003676;GO:0005524;GO:0005634;GO:0006338;GO:0016818
OG0011143	GO:0003676;GO:0015074
OG0005684	GO:0005102;GO:0005576;GO:0007275;GO:0016055
OG0034382	GO:0055114
OG0014165	GO:0005515
OG0019745	GO:0005789;GO:0016021
OG0024046	GO:0000166;GO:0003824;GO:0044237;GO:0003899;GO:0006351
OG0023721	GO:0015986;GO:0045261;GO:0046933
OG0018448	GO:0004930;GO:0007186;GO:0016021
OG0025976	GO:0008146;GO:0016021
OG0029583	GO:0006659
OG0008942	GO:0006486;GO:0008417;GO:0016020
OG0033678	GO:0005509;GO:0007156;GO:0016020
OG0003080	GO:0016491;GO:0055114;GO:0005506;GO:0016705;GO:0031418
OG0017514	GO:0016021;GO:0055085
OG0014514	GO:0005515
OG0011286	GO:0006355;GO:0003677
OG0032763	GO:0005515;GO:0007165
OG0017186	GO:0005509
OG0032573	GO:0005509
OG0019907	GO:0004177;GO:0005737;GO:0008235;GO:0019538;GO:0030145;GO:0005622;GO:0006508
OG0010373	GO:0005783;GO:0045047
OG0028025	GO:0003333;GO:0015171;GO:0016020
OG0030676	GO:0005525;GO:0003924
OG0013034	GO:0006284;GO:0003677;GO:0003824;GO:0006281;GO:0003906
OG0025713	GO:0005515;GO:0008270
OG0010765	GO:0006508;GO:0008237;GO:0004222
OG0037325	GO:0003723;GO:0005488
OG0028560	GO:0046872
OG0004607	GO:0035556
OG0026277	GO:0005515;GO:0003924;GO:0005525
OG0000523	GO:0005230;GO:0006811;GO:0016021;GO:0005515
OG0011251	GO:0005506;GO:0009055;GO:0020037
OG0024133	GO:0004930;GO:0007186;GO:0016021
OG0018920	GO:0016491;GO:0055114
OG0021723	GO:0005634;GO:0006355;GO:0008270;GO:0032786
OG0001528	GO:0005515
OG0009894	GO:0003774;GO:0016459
OG0033814	GO:0003676
OG0018287	GO:0004674;GO:0005524
OG0014936	GO:0003735;GO:0005840;GO:0006412;GO:0015934
OG0029057	GO:0005272;GO:0006814;GO:0016020
OG0034312	GO:0008237;GO:0008270
OG0029410	GO:0003700;GO:0006355;GO:0043565
OG0018114	GO:0003899;GO:0006383
OG0011460	GO:0016020
OG0035075	GO:0003924;GO:0005525
OG0035375	GO:0008152
OG0005850	GO:0005515
OG0028959	GO:0003824;GO:0009058;GO:0030170
OG0024267	GO:0003676
OG0021650	GO:0003700;GO:0006355
OG0020986	GO:0005747;GO:0006120
OG0026147	GO:0004930;GO:0007186;GO:0016021
OG0013782	GO:0003676
OG0032800	GO:0004672;GO:0005524;GO:0006468
OG0021530	GO:0003824
OG0004277	GO:0016757
OG0036811	GO:0003735;GO:0005840;GO:0006412
OG0020810	GO:0005515
OG0005207	GO:0005975;GO:0016757
OG0018150	GO:0003824;GO:0008152
OG0034933	GO:0006486;GO:0008375
OG0006340	GO:0003723;GO:0005634;GO:0005737;GO:0006396;GO:0003676;GO:0003729
OG0007218	GO:0008152
OG0027740	GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0028924	GO:0005488
OG0029643	GO:0005509
OG0031283	GO:0016630;GO:0055114
OG0007219	GO:0005524;GO:0016887;GO:0006810;GO:0016021;GO:0042626;GO:0055085
OG0024002	GO:0005868;GO:0007018
OG0013975	GO:0005524
OG0016324	GO:0005525
OG0018712	GO:0005515
OG0037297	GO:0005515
OG0028622	GO:0052689;GO:0006629
OG0032887	GO:0004672;GO:0005524;GO:0006468
OG0018513	GO:0015031;GO:0016020
OG0031266	GO:0005515
OG0008093	GO:0006511;GO:0031625
OG0028284	GO:0005730;GO:0006364
OG0018492	GO:0003677;GO:0006310;GO:0015074
OG0030375	GO:0005515;GO:0005089;GO:0035023
OG0016763	GO:0016021
OG0034611	GO:0005509
OG0033697	GO:0016787;GO:0003993;GO:0046872
OG0036871	GO:0006886;GO:0008536;GO:0005488
OG0023879	GO:0008152;GO:0008168
OG0006643	GO:0009055;GO:0051536;GO:0016491;GO:0046872;GO:0055114
OG0008335	GO:0005515
OG0029035	GO:0005216;GO:0006811;GO:0016020;GO:0055085
OG0007182	GO:0005515
OG0023265	GO:0000444;GO:0007059;GO:0051301
OG0017314	GO:0016491;GO:0055114
OG0036973	GO:0004871;GO:0005834;GO:0007186
OG0014201	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085;GO:0016887
OG0036248	GO:0005230;GO:0006811;GO:0016021
OG0020783	GO:0016209;GO:0016491;GO:0055114
OG0020599	GO:0007094
OG0000941	GO:0005086;GO:0032012;GO:0005488
OG0022930	GO:0003676
OG0013404	GO:0005515
OG0012932	GO:0055085
OG0028484	GO:0008017
OG0031762	GO:0003735;GO:0006412;GO:0015935
OG0001896	GO:0003676;GO:0005524;GO:0006139;GO:0008026;GO:0016818
OG0017431	GO:0016301;GO:0016772;GO:0003824
OG0013187	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0029198	GO:0016627;GO:0055114;GO:0050660;GO:0008152
OG0015700	GO:0005515
OG0025994	GO:0005515
OG0019897	GO:0005215;GO:0006810;GO:0016020
OG0022701	GO:0003676
OG0033424	GO:0005096;GO:0007165
OG0012137	GO:0003677
OG0020171	GO:0006511;GO:0031625
OG0009620	GO:0005515
OG0001943	GO:0005179;GO:0005576
OG0008109	GO:0005515;GO:0007165
OG0026720	GO:0004930;GO:0007186;GO:0016021
OG0008267	GO:0005515
OG0034123	GO:0000166;GO:0004812;GO:0005524;GO:0006418;GO:0004831;GO:0005737;GO:0006437
OG0007630	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0031211	GO:0005319;GO:0006869
OG0016320	GO:0046872
OG0005918	GO:0005515;GO:0016702;GO:0046872;GO:0055114
OG0026813	GO:0005515
OG0008797	GO:0005515
OG0000824	GO:0003824;GO:0016614;GO:0050660;GO:0055114
OG0022923	GO:0003677;GO:0006355
OG0037400	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0021133	GO:0006820;GO:0016021;GO:0005452;GO:0016020
OG0017928	GO:0003676;GO:0015074
OG0022160	GO:0004298;GO:0005839;GO:0051603;GO:0004175;GO:0006511;GO:0019773
OG0013846	GO:0005515
OG0032027	GO:0008237;GO:0004222;GO:0006508;GO:0008270
OG0016915	GO:0004713;GO:0006468;GO:0005515;GO:0004672
OG0014376	GO:0005509;GO:0004672;GO:0005524;GO:0006468
OG0026444	GO:0016491;GO:0055114;GO:0003824;GO:0008152;GO:0016903
OG0036860	GO:0008152;GO:0016746
OG0028548	GO:0003723;GO:0005634;GO:0005737;GO:0006397
OG0015485	GO:0005515;GO:0003676;GO:0005634
OG0026416	GO:0006508;GO:0008233
OG0015440	GO:0004970;GO:0016020;GO:0005234
OG0016640	GO:0003924;GO:0004871;GO:0007186;GO:0019001;GO:0031683;GO:0007165
OG0006833	GO:0008289
OG0000339	GO:0003743;GO:0005737;GO:0005852
OG0007213	GO:0016021
OG0029257	GO:0003924;GO:0004871;GO:0007186;GO:0019001;GO:0031683;GO:0001664;GO:0005525
OG0013493	GO:0003824;GO:0009116
OG0007599	GO:0004656;GO:0005783;GO:0016702;GO:0055114;GO:0005515;GO:0005506;GO:0016705;GO:0031418;GO:0016491
OG0018944	GO:0016491;GO:0055114
OG0006212	GO:0005515
OG0008679	GO:0005515
OG0037499	GO:0016020;GO:0017004;GO:0055114
OG0010010	GO:0005515
OG0005476	GO:0005509;GO:0007160
OG0029870	GO:0005488
OG0004508	GO:0004222;GO:0006508;GO:0008237
OG0008026	GO:0003743;GO:0005737;GO:0005852
OG0008369	GO:0005515
OG0014653	GO:0005730;GO:0042254;GO:0003824;GO:0006396
OG0022856	GO:0005515
OG0035064	GO:0005515
OG0001222	GO:0005488;GO:0006886;GO:0008536
OG0013894	GO:0003676
OG0011665	GO:0030246
OG0028868	GO:0004356;GO:0006807;GO:0003824;GO:0006542
OG0019154	GO:0005488
OG0016712	GO:0005515
OG0026231	GO:0003954;GO:0005739;GO:0008137
OG0026617	GO:0008152;GO:0016491;GO:0055114
OG0011059	GO:0004866;GO:0005615
OG0006822	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0011757	GO:0016757
OG0021737	GO:0003676
OG0009798	GO:0005515
OG0035757	GO:0005515
OG0020679	GO:0005515;GO:0005634;GO:0018024
OG0033886	GO:0003677;GO:0006310;GO:0015074
OG0015448	GO:0008270
OG0000759	GO:0016021;GO:0000166;GO:0005388;GO:0005524;GO:0016020;GO:0070588
OG0003870	GO:0004672;GO:0006468;GO:0005515;GO:0004713
OG0000726	GO:0005515
OG0031443	GO:0005515
OG0000584	GO:0035091;GO:0005515
OG0010936	GO:0003677;GO:0003899;GO:0005666;GO:0006383
OG0023853	GO:0005515
OG0000215	GO:0001104;GO:0006357;GO:0016592
OG0007976	GO:0004298;GO:0005839;GO:0051603;GO:0004175;GO:0006511;GO:0019773
OG0003666	GO:0003700;GO:0005622;GO:0005667;GO:0006355;GO:0007179;GO:0005515
OG0036229	GO:0005524;GO:0006457;GO:0051082
OG0025182	GO:0004252;GO:0006508
OG0016931	GO:0005085;GO:0007264
OG0009135	GO:0005509
OG0016489	GO:0003677
OG0006348	GO:0005515
OG0000826	GO:0006508;GO:0008234
OG0023512	GO:0015078;GO:0015991;GO:0033180
OG0016264	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085;GO:0016887
OG0017475	GO:0016021
OG0027452	GO:0005525
OG0019481	GO:0003824;GO:0006520;GO:0016829
OG0036418	GO:0003676
OG0028131	GO:0007021;GO:0007023;GO:0048487
OG0001320	GO:0016787
OG0029586	GO:0004579;GO:0005783;GO:0006486;GO:0016021
OG0022834	GO:0005515
OG0021084	GO:0004672;GO:0005524;GO:0006468
OG0036454	GO:0003676
OG0028137	GO:0005515
OG0036315	GO:0006879;GO:0008199
OG0022141	GO:0004930;GO:0007186;GO:0016021;GO:0005515
OG0011738	GO:0004797;GO:0005524
OG0016413	GO:0005622;GO:0006810
OG0028526	GO:0005524;GO:0016887;GO:0006810;GO:0016021;GO:0042626;GO:0055085
OG0017379	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0029455	GO:0005230;GO:0006811;GO:0016021;GO:0004890;GO:0006821;GO:0007214;GO:0005216
OG0018312	GO:0005515;GO:0007155;GO:0030246
OG0011528	GO:0005515
OG0022115	GO:0008152;GO:0016791;GO:0003824
OG0004334	GO:0005525;GO:0007264;GO:0005515;GO:0007165
OG0001041	GO:0008565;GO:0015031;GO:0006810
OG0021584	GO:0000445;GO:0006397
OG0017877	GO:0005515
OG0025114	GO:0005515
OG0024221	GO:0005515
OG0029051	GO:0016491;GO:0055114
OG0029785	GO:0005515
OG0020278	GO:0005515;GO:0005576;GO:0030414
OG0022360	GO:0005524;GO:0006298;GO:0030983
OG0017447	GO:0004930;GO:0007186;GO:0016021
OG0004795	GO:0005515
OG0006535	GO:0000079;GO:0019901
OG0019755	GO:0003700;GO:0006355;GO:0043565
OG0019135	GO:0003735;GO:0006412;GO:0005622;GO:0005840
OG0025858	GO:0004672;GO:0005524;GO:0006468
OG0034114	GO:0003676
OG0026347	GO:0008152;GO:0008410
OG0034283	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0011259	GO:0004252;GO:0016021;GO:0006890
OG0023148	GO:0003824;GO:0000105;GO:0004400;GO:0009058;GO:0030170
OG0002580	GO:0005515
OG0020020	GO:0005634;GO:0043565;GO:0005515
OG0003289	GO:0003700;GO:0006355;GO:0043565;GO:0005515
OG0018919	GO:0005509
OG0013997	GO:0004252;GO:0006508
OG0037562	GO:0003735;GO:0005840;GO:0006412;GO:0019843
OG0026093	GO:0005515;GO:0035556
OG0016830	GO:0005515
OG0032451	GO:0016192
OG0017782	GO:0005515
OG0000999	GO:0005515
OG0025779	GO:0045454
OG0011932	GO:0005783;GO:0016021;GO:0016758
OG0018745	GO:0003735;GO:0005840;GO:0006412
OG0013089	GO:0005515;GO:0051260
OG0035448	GO:0005158
OG0010913	GO:0005515
OG0033366	GO:0005506;GO:0008610;GO:0016491;GO:0055114
OG0005690	GO:0006396
OG0027091	GO:0005960;GO:0019464
OG0034835	GO:0005524;GO:0005783;GO:0051085
OG0004442	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085
OG0002431	GO:0005515
OG0033351	GO:0004499;GO:0055114;GO:0016491;GO:0050660;GO:0050661
OG0026385	GO:0005509
OG0014725	GO:0003676
OG0004017	GO:0005524
OG0027171	GO:0015098;GO:0015689;GO:0016021
OG0004893	GO:0016491;GO:0055114;GO:0005092;GO:0007264;GO:0005093;GO:0015031
OG0022929	GO:0005534;GO:0005524;GO:0004335;GO:0006012;GO:0046835
OG0023226	GO:0005525
OG0017709	GO:0004930;GO:0007186;GO:0016021
OG0032113	GO:0005515
OG0024296	GO:0006629;GO:0016021;GO:0080132;GO:0005506;GO:0008610;GO:0016491;GO:0055114
OG0023821	GO:0006879;GO:0008199
OG0009187	GO:0042302
OG0016482	GO:0003676
OG0010152	GO:0004672;GO:0005524;GO:0006468
OG0035594	GO:0005741;GO:0055085
OG0001707	GO:0004386;GO:0003676;GO:0005524
OG0027116	GO:0016021
OG0017400	GO:0003871;GO:0008270;GO:0009086
OG0015705	GO:0005267;GO:0016020;GO:0071805;GO:0005249;GO:0006813;GO:0008076
OG0011194	GO:0016491;GO:0051537;GO:0055114
OG0032666	GO:0005515
OG0029003	GO:0046872
OG0028886	GO:0005509
OG0016155	GO:0044237
OG0002467	GO:0016021;GO:0055085
OG0001925	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0004129;GO:0005746;GO:0009055
OG0003202	GO:0005515
OG0003247	GO:0003700;GO:0006355;GO:0043565;GO:0005515
OG0027472	GO:0000723;GO:0003678;GO:0006281;GO:0004386;GO:0005524
OG0035828	GO:0008290;GO:0051016
OG0006271	GO:0016491;GO:0055114;GO:0005506;GO:0016705;GO:0031418
OG0005973	GO:0003824;GO:0030170
OG0032896	GO:0005515
OG0000983	GO:0004842
OG0025204	GO:0003963;GO:0006396;GO:0003824
OG0011755	GO:0016757
OG0036980	GO:0006457;GO:0016272
OG0012135	GO:0004930;GO:0007186;GO:0016021
OG0017740	GO:0016616;GO:0055114;GO:0003824;GO:0005975;GO:0016491
OG0016533	GO:0003677;GO:0004518
OG0007340	GO:0005488
OG0033550	GO:0046982
OG0006123	GO:0003824;GO:0030170
OG0032326	GO:0003676
OG0033998	GO:0042302
OG0030824	GO:0005515;GO:0016020
OG0012722	GO:0005515
OG0030386	GO:0003824
OG0023384	GO:0003676;GO:0005524
OG0026687	GO:0003824;GO:0004807;GO:0008152
OG0033525	GO:0004252;GO:0006508
OG0018429	GO:0006520;GO:0016597;GO:0016743;GO:0016810;GO:0004070;GO:0006207;GO:0005524;GO:0006807;GO:0016787
OG0034516	GO:0000103;GO:0004781
OG0019916	GO:0003676;GO:0003677;GO:0006310;GO:0015074
OG0020978	GO:0004930;GO:0007186;GO:0016021
OG0022214	GO:0005509
OG0000515	GO:0046872
OG0030941	GO:0005515
OG0020910	GO:0000724;GO:0016197;GO:0030119
OG0029145	GO:0006812;GO:0008324;GO:0016021;GO:0055085
OG0009274	GO:0005509
OG0001010	GO:0005524;GO:0006457;GO:0006950;GO:0051082
OG0014705	GO:0005515
OG0011840	GO:0003824;GO:0008152
OG0017359	GO:0016746
OG0027739	GO:0005515
OG0001706	GO:0005524;GO:0016887;GO:0004842
OG0034751	GO:0000930;GO:0007020;GO:0031122
OG0006986	GO:0005215;GO:0006810;GO:0016020
OG0014169	GO:0003676
OG0003640	GO:0008270
OG0002118	GO:0046872;GO:0005515
OG0023689	GO:0005524
OG0000136	GO:0004872;GO:0005216;GO:0006811;GO:0016020;GO:0004970;GO:0005234
OG0032215	GO:0008270;GO:0005515
OG0018397	GO:0046872
OG0025986	GO:0005634
OG0005181	GO:0003779;GO:0005622
OG0023627	GO:0005525;GO:0007264
OG0025837	GO:0003676;GO:0016787;GO:0046872
OG0001817	GO:0005201
OG0011545	GO:0003824;GO:0010181;GO:0016491;GO:0055114
OG0018807	GO:0045454;GO:0016853;GO:0005783
OG0021094	GO:0003676
OG0011497	GO:0005524;GO:0006457;GO:0051082
OG0012105	GO:0005634;GO:0006511;GO:0007275;GO:0005515;GO:0008270
OG0020137	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085;GO:0016887
OG0019607	GO:0008654;GO:0016020;GO:0016780
OG0000636	GO:0016020;GO:0016192
OG0032694	GO:0003824;GO:0046872
OG0004022	GO:0046983
OG0013696	GO:0005741;GO:0006626
OG0017135	GO:0004177;GO:0005622;GO:0006508;GO:0005737;GO:0008235;GO:0019538;GO:0030145
OG0006294	GO:0045454;GO:0055114;GO:0016491;GO:0050660;GO:0035556
OG0018750	GO:0001522;GO:0003723;GO:0009451;GO:0009982
OG0029878	GO:0005524;GO:0016887
OG0000728	GO:0008146
OG0011127	GO:0005515
OG0013550	GO:0005515
OG0010167	GO:0003924;GO:0005525
OG0026893	GO:0004190;GO:0006508;GO:0005515
OG0004346	GO:0005515
OG0034320	GO:0003676
OG0021193	GO:0000786;GO:0003677;GO:0005634;GO:0006334
OG0023171	GO:0055085;GO:0005743
OG0008237	GO:0005488
OG0001410	GO:0016020;GO:0005215;GO:0006810;GO:0016021
OG0004226	GO:0003676
OG0013362	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0000196	GO:0005515
OG0023539	GO:0005515
OG0001478	GO:0004252;GO:0070008
OG0036445	GO:0004930;GO:0007186;GO:0016021;GO:0004993
OG0029138	GO:0005515
OG0003488	GO:0006751;GO:0036374
OG0019722	GO:0005515
OG0008861	GO:0000413;GO:0003755;GO:0006457
OG0022131	GO:0004252;GO:0016021
OG0022452	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0055085
OG0019440	GO:0006480;GO:0008168
OG0006792	GO:0004252;GO:0006508
OG0017107	GO:0015078;GO:0015986;GO:0045263
OG0019550	GO:0004175;GO:0006511;GO:0019773;GO:0004298;GO:0005839;GO:0051603;GO:0043161
OG0007695	GO:0016020
OG0018282	GO:0005815
OG0020266	GO:0016787
OG0014718	GO:0003677;GO:0003700;GO:0006355;GO:0043565
OG0010671	GO:0008152;GO:0016491
OG0005302	GO:0016831;GO:0019752;GO:0030170;GO:0003824
OG0021882	GO:0016787
OG0000647	GO:0005525
OG0028271	GO:0005737;GO:0017089;GO:0046836;GO:0051861
OG0010065	GO:0005509
OG0010006	GO:0005488;GO:0004672;GO:0005524;GO:0006468;GO:0005509
OG0008938	GO:0004185;GO:0006508
OG0007202	GO:0004930;GO:0007186;GO:0016021
OG0008317	GO:0005515;GO:0016021;GO:0016192
OG0011875	GO:0008171
OG0032633	GO:0005515
OG0031459	GO:0005509
OG0015018	GO:0005744;GO:0030150
OG0036764	GO:0003735;GO:0006412;GO:0015934
OG0025450	GO:0006886;GO:0006888;GO:0030127
OG0010862	GO:0003677
OG0003802	GO:0007094
OG0019627	GO:0006275
OG0029366	GO:0001733;GO:0005794;GO:0009247;GO:0016021
OG0013661	GO:0016021;GO:0055085
OG0015942	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0005515;GO:0006355
OG0023481	GO:0008152;GO:0016491;GO:0055114;GO:0004030;GO:0006081
OG0030537	GO:0004930;GO:0007186;GO:0016021
OG0000727	GO:0003924;GO:0005525
OG0002031	GO:0005515
OG0005871	GO:0005506;GO:0016705;GO:0020037;GO:0055114
OG0002178	GO:0003723
OG0019625	GO:0003676
OG0015090	GO:0005328;GO:0006836;GO:0016021
OG0020817	GO:0005509
OG0022071	GO:0003924;GO:0005525
OG0019618	GO:0005515
OG0029812	GO:0006486;GO:0008417;GO:0016020
OG0029203	GO:0004930;GO:0007186;GO:0016021
OG0025423	GO:0004672;GO:0005524;GO:0006468
OG0007163	GO:0005506;GO:0016705;GO:0020037;GO:0055114;GO:0005102;GO:0005576;GO:0007275;GO:0016055
OG0023115	GO:0006457;GO:0051082
OG0016461	GO:0008152;GO:0008168
OG0020751	GO:0003676
OG0021965	GO:0004672;GO:0005524;GO:0006468
OG0036238	GO:0003676
OG0017494	GO:0000287;GO:0004749;GO:0009165;GO:0009116
OG0025251	GO:0016491;GO:0055114
OG0032576	GO:0042302
OG0004393	GO:0005515
OG0001483	GO:0003677
OG0033116	GO:0004930;GO:0007186;GO:0016021;GO:0004983
OG0015399	GO:0005737;GO:0016462
OG0033654	GO:0005737;GO:0017089;GO:0046836;GO:0051861
OG0036472	GO:0016021;GO:0055085
OG0024919	GO:0005515
OG0006941	GO:0046872;GO:0003676;GO:0000398;GO:0003723;GO:0089701
OG0018958	GO:0008934;GO:0046855;GO:0046854
OG0021437	GO:0003824;GO:0008483;GO:0030170
OG0030104	GO:0003824;GO:0005975;GO:0030246;GO:0004553
OG0035321	GO:0005515
OG0032975	GO:0005515
OG0030135	GO:0005634;GO:0006355
OG0001790	GO:0005509
OG0006800	GO:0005515
OG0016298	GO:0000166;GO:0004824;GO:0005524;GO:0005737;GO:0006430;GO:0004812;GO:0006418
OG0018090	GO:0004222
OG0029652	GO:0003723;GO:0003743;GO:0005737;GO:0006413
OG0002303	GO:0000278;GO:0000775;GO:0005634;GO:0007049
OG0035008	GO:0003735;GO:0005840;GO:0006412
OG0009967	GO:0016020;GO:0005044
OG0009476	GO:0005515
OG0031797	GO:0003700;GO:0006355
OG0022618	GO:0016021;GO:0016125;GO:0047750
OG0004496	GO:0005515;GO:0003676
OG0036024	GO:0008137;GO:0055114;GO:0016651
OG0015793	GO:0005515;GO:0046872
OG0019272	GO:0003743;GO:0006413
OG0034759	GO:0003924;GO:0005525
OG0011809	GO:0003676
OG0030993	GO:0003676;GO:0005524
OG0036297	GO:0004930;GO:0007186;GO:0016021
OG0009297	GO:0004930;GO:0007186;GO:0016021
OG0034894	GO:0003899;GO:0006351;GO:0003677
OG0026026	GO:0003677;GO:0006355;GO:0003676
OG0029690	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625
OG0018372	GO:0008152;GO:0016491;GO:0055114
OG0004094	GO:0005509
OG0016395	GO:0016021
OG0015541	GO:0005096;GO:0051056;GO:0005488
OG0037089	GO:0003756;GO:0005783;GO:0016671;GO:0055114
OG0028315	GO:0003700;GO:0005634;GO:0006355;GO:0008270;GO:0043565;GO:0003677;GO:0003707;GO:0043401
OG0008481	GO:0003735;GO:0005622;GO:0005840;GO:0006412
OG0008213	GO:0004001;GO:0006166
OG0033415	GO:0016491;GO:0051537;GO:0055114;GO:0005506;GO:0016708;GO:0019439;GO:0006725
OG0034401	GO:0015031;GO:0016021
OG0031034	GO:0046872;GO:0005515
OG0009006	GO:0005622;GO:0042254
OG0032654	GO:0008146;GO:0016021
OG0003558	GO:0003676;GO:0008270;GO:0015074
OG0031807	GO:0008237;GO:0004222;GO:0006508
OG0019347	GO:0005515
OG0005877	GO:0003676
OG0007613	GO:0045454;GO:0016853
OG0015839	GO:0016787
OG0032272	GO:0003677;GO:0005524;GO:0006270
OG0022457	GO:0003676;GO:0005524
OG0024800	GO:0003676;GO:0003677;GO:0006310;GO:0015074
OG0024333	GO:0005634;GO:0005515
OG0034154	GO:0003723
OG0024337	GO:0005488
OG0005408	GO:0005230;GO:0006811;GO:0016021;GO:0004890;GO:0005216;GO:0016020
OG0010503	GO:0031072;GO:0051082
OG0005562	GO:0004672;GO:0005524;GO:0006468
OG0013247	GO:0004672;GO:0006468;GO:0004713
OG0022489	GO:0004017;GO:0005524;GO:0006139;GO:0019205
OG0008546	GO:0046872
OG0033095	GO:0046983
OG0019370	GO:0006400;GO:0016763
OG0025595	GO:0005096
OG0028383	GO:0003676
OG0034815	GO:0005509;GO:0007156
OG0026558	GO:0005739;GO:0006461
OG0026063	GO:0005515
OG0035854	GO:0005515
OG0027651	GO:0004930;GO:0007186;GO:0016021
OG0006737	GO:0008080
OG0013690	GO:0000276;GO:0015078;GO:0015986
OG0025323	GO:0005515
OG0028555	GO:0003677
OG0031204	GO:0004866
OG0011854	GO:0005509
OG0018370	GO:0005515
OG0026967	GO:0005515;GO:0003676;GO:0005524;GO:0005488
OG0035060	GO:0004252;GO:0006508
OG0023518	GO:0004222;GO:0006508;GO:0008237;GO:0008270
OG0006874	GO:0003824;GO:0050662
OG0036448	GO:0005525
OG0014271	GO:0005515
OG0016823	GO:0006397
OG0037100	GO:0003824;GO:0009116
OG0002570	GO:0006629;GO:0008081;GO:0035556;GO:0004435;GO:0007165
OG0007964	GO:0017119
OG0025602	GO:0005515;GO:0003777;GO:0005524;GO:0007018;GO:0008017
OG0032361	GO:0016810;GO:0016787
OG0009906	GO:0005375;GO:0016021;GO:0035434
OG0022764	GO:0005515
OG0008591	GO:0004252;GO:0006508
OG0010017	GO:0005515
OG0032501	GO:0005515
OG0035134	GO:0005515;GO:0006396;GO:0005634;GO:0006397
OG0002270	GO:0005515
OG0015746	GO:0016491;GO:0055114
OG0002801	GO:0003950
OG0017295	GO:0005813;GO:0007098
OG0006950	GO:0004371;GO:0005524;GO:0006071
OG0008436	GO:0003872;GO:0006002;GO:0006096;GO:0005524
OG0024185	GO:0003676;GO:0003723
OG0026426	GO:0003774;GO:0005524;GO:0016459;GO:0005515
OG0027287	GO:0016491;GO:0055114;GO:0005506;GO:0016705;GO:0031418
OG0007258	GO:0005524;GO:0005737;GO:0008152;GO:0016301;GO:0016773;GO:0004335;GO:0006012;GO:0046835
OG0037373	GO:0000178;GO:0006396
OG0017274	GO:0003676
OG0011050	GO:0005488;GO:0005515
OG0012672	GO:0003899;GO:0006351;GO:0046983
OG0022644	GO:0004930;GO:0007186;GO:0016021
OG0011268	GO:0042128;GO:0016491;GO:0055114
